Segment,F1,F2,F3,F4,F5,F6
S274,4.1879277,4.357025,4.4797077,3.8286576,5.502566,3.8206365
S275,4.330154,4.2355113,4.5342393,3.7727532,5.345215,3.816468
S276,4.0655107,3.977406,4.4802704,3.6335504,5.1046157,3.9767177
S277,3.8753252,4.1924415,4.4876595,3.5631838,5.1943145,3.987669
S278,3.7286673,4.3245673,4.649974,3.5650291,5.2934065,4.095889
S279,3.7308612,4.3150516,4.6167126,3.5647728,5.2981396,4.06068
S280,3.8727674,4.3416724,4.494902,3.5064492,5.4297047,3.9548454
S281,4.1553726,4.6365023,4.4407344,3.6854966,5.5820675,4.0313606
S282,4.1576047,4.5688777,4.414377,3.7961547,5.6600146,4.1131783
S283,3.9980922,4.7348733,4.268581,3.7058206,5.8412905,4.07053
S284,4.113102,4.8560433,4.31676,3.8200524,5.885446,4.1737604
S285,4.273773,4.959315,4.34282,3.9375703,5.9572935,4.1755586
S286,4.7517223,5.0986013,4.402257,4.1261244,6.0926805,4.229121
S287,5.898421,5.7982936,4.5723357,4.705426,6.5201287,4.901142
S288,6.580432,6.0289474,4.705958,5.325993,7.422313,5.3452706
S289,5.8966937,5.9951997,4.5067024,5.2988577,7.9808507,4.874257
S290,5.9101095,6.560719,4.623998,5.715349,7.7980657,5.2909336
S291,5.916225,6.479208,4.728329,5.539107,7.7827597,5.776225
S292,5.580704,6.7391977,4.9454527,5.5761347,7.796964,5.516101
S293,6.9593167,6.5985336,5.33967,5.9585257,7.8804946,6.1828494
S294,7.0039663,6.2510295,5.38971,6.2614384,7.036452,5.946187
S295,7.603937,5.8953104,5.177406,6.0731807,7.4283066,5.9698353
S296,6.2348857,5.752577,4.829814,5.989193,7.336315,6.362559
S297,5.6254916,5.7406006,5.610979,5.7816734,6.845022,6.243741
S298,4.6333756,5.3106985,5.016107,4.9271708,7.2876787,6.5894966
S299,3.8647964,4.959538,5.355178,4.9954834,6.390238,5.784416
S300,5.1119595,4.5459385,5.3895416,4.9282866,6.0073,5.3570347
S301,4.2137146,4.0527325,5.0625176,4.42893,5.4246116,4.992623
S302,4.855002,4.2833066,5.158153,4.598171,5.4308825,4.924177
S303,3.7907925,4.361436,5.150114,4.267553,5.511638,5.1766925
S304,3.4066906,4.5624533,5.322766,3.9463477,5.694301,4.900698
S305,3.6810477,5.204311,5.095018,3.7323503,6.21444,5.0305915
S306,3.7712176,4.9700546,4.8316627,4.1146116,6.0708933,4.7941413
S307,4.515543,5.5135016,4.6742296,4.235558,6.57049,4.504639
S308,4.5427485,5.0655584,4.402479,4.229496,6.6065874,4.6166277
S309,7.201651,7.634245,4.93453,5.169782,7.5175962,5.5752406
S310,10.08755,9.285742,5.946388,6.452179,10.07922,7.6381655
S311,8.521122,9.162911,5.9436536,7.552643,11.353947,6.527672
S312,7.683875,8.616955,6.231859,7.4214926,11.07159,6.35921
S313,6.991792,8.236922,5.1164823,7.135387,9.317732,6.582462
S314,8.832852,9.967916,6.697448,7.1829596,9.207273,7.289355
S315,9.396583,8.665583,6.108566,7.2458744,10.159313,8.118015
S316,7.2630153,7.3899903,7.1095567,7.2362847,8.903516,6.505445
S317,10.231152,6.025419,6.6187253,6.8049064,7.525875,7.1224804
S318,6.7806973,5.7003183,6.181914,7.132111,6.3870955,7.6741447
S319,6.5515127,6.215652,7.60568,7.618515,7.257078,7.607166
S320,7.6136975,8.940603,7.7439327,7.1073847,9.544169,9.262815
S321,6.0116982,5.5622697,7.3875885,7.383064,8.463471,7.42256
S322,4.467032,7.6027613,5.768634,5.531492,9.198397,5.879496
S323,4.746879,5.6111197,6.4067564,5.3313894,8.316524,6.6448264
S324,3.9910533,6.361197,4.965531,5.3560634,7.032742,5.449048
S325,4.638937,4.944201,5.3551145,4.372023,7.494973,5.259391
S326,3.903882,5.477505,4.744059,4.683828,6.811311,5.0142303
S327,6.0457644,3.80604,6.00454,5.3454266,4.7992177,4.5010443
S328,6.438916,5.966096,4.4275465,4.223305,7.029571,5.5243807
S329,5.122051,4.7552605,5.6297293,6.1076045,5.6740913,5.32758
S330,6.141666,5.8611617,5.646729,5.199398,7.095019,5.8755193
S331,3.3050175,5.3974633,5.506864,4.315314,6.8138638,5.368901
S332,5.248802,6.0831723,4.923603,5.0001082,6.818882,5.4623685
S333,4.7164884,6.2392745,4.8332367,4.9328604,7.5018115,5.4782457
S334,5.747553,6.1799765,4.759921,5.4942226,7.4905357,5.1939464
S335,6.6338243,6.35197,4.696049,5.5254793,8.106149,5.488693
S336,6.6500683,6.606828,4.762061,6.070927,8.066982,5.6277704
S337,6.739458,7.1835217,4.970176,6.282389,8.202421,6.070441
S338,6.68365,7.5921783,5.14548,6.313561,8.518161,6.553459
S339,7.464777,8.015794,5.513989,6.6465473,8.657516,6.922477
S340,8.689773,8.492247,5.776486,7.170437,9.354936,7.459947
S341,7.5767145,7.1487308,5.606092,7.0487757,9.231943,6.9634395
