Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1309,5.181487,4.087857,0.341806,-0.225923,9.100675,3.032615
S1310,4.505775,3.837739,0.426973,-0.01098,8.47063,2.121129
S1311,4.198212,3.406763,0.364653,0.093738,10.285496,1.473651
S1312,4.009989,3.124976,0.32896,0.090324,9.578061,1.390743
S1313,4.031304,3.005381,-0.052878,-0.174456,10.989906,0.501403
S1314,3.818318,2.74544,0.153438,-0.274248,10.593058,0.35286
S1315,4.295238,3.156424,-0.638554,-1.115664,11.843525,0.341071
S1316,3.10473,2.115085,0.318123,-0.060671,8.996046,0.231845
S1317,2.950381,2.291843,-0.135447,-0.223251,6.070133,0.32634
S1318,2.836607,2.390468,0.073107,-0.106557,5.535601,0.333895
S1319,2.912659,2.257119,-0.175032,-0.176205,5.800862,0.327086
S1320,2.941422,2.286855,0.33634,0.031057,5.700025,0.380213
S1321,3.448597,2.641172,-0.635429,-0.33086,6.670929,0.439501
S1322,3.681612,2.670153,0.077142,-0.023039,9.363401,4.943177
S1323,4.683645,3.390643,-0.202015,-0.288594,9.423027,7.047177
S1324,5.083673,3.927477,0.012318,-0.261188,9.091312,8.166622
S1325,5.829419,4.566571,-0.537479,-0.453387,9.499575,9.673022
S1326,6.077557,5.033454,0.319064,-0.591677,9.201475,9.798646
S1327,6.772539,5.749504,-0.140329,-1.062173,10.863248,11.115027
S1328,6.588978,5.739464,0.190159,-0.97351,9.943531,10.494479
S1329,7.163455,6.084606,0.194392,-2.3833,10.923098,11.402628
S1330,7.493384,6.739955,0.416525,-3.610558,10.827256,11.715742
S1331,7.867022,7.226508,-0.028631,-5.132226,10.504991,12.506804
S1332,6.939593,6.31447,0.404905,-3.651148,9.013702,11.097859
S1333,7.160699,6.607156,-0.129896,-3.303372,10.038755,11.64602
S1334,5.47211,4.889878,0.578411,-1.345627,8.024018,5.679012
S1335,4.495642,4.10067,0.411915,-0.618254,6.287145,3.37728
S1336,3.584714,3.062156,0.718142,0.05701,6.636407,2.197276
S1337,3.410625,3.04042,0.493182,0.166079,4.847253,1.186392
S1338,3.174136,2.769436,0.514368,0.203365,5.774093,1.015989
S1339,3.236671,2.855668,0.244153,0.025292,5.426716,0.850306
S1340,3.040299,2.658061,0.374363,0.118121,5.339,0.855135
S1341,3.307343,2.723922,0.123152,-0.110197,6.085754,1.016636
S1342,2.962057,2.566681,-0.053876,-0.115294,6.275337,0.84977
S1343,2.77788,2.332515,-0.524366,-0.609226,4.951212,0.331497
S1344,3.08201,2.695936,-0.482027,-0.391316,6.300041,0.593576
S1345,3.415388,2.691904,-0.369665,-0.581317,6.621923,0.775269
S1346,4.194016,3.59801,-0.378192,-0.893781,7.748814,1.463826
S1347,4.756726,3.951533,-0.243006,-1.046904,8.152293,2.316064
S1348,5.502954,4.740929,0.228609,-1.949754,8.594137,3.557612
S1349,6.59427,5.944173,0.081456,-4.395836,9.935376,5.633928
S1350,7.144832,6.702447,0.182003,-7.073353,10.055559,26.804495
S1351,7.218848,6.817992,-0.095142,-9.106509,9.566922,26.454642
S1352,7.006583,6.576795,-0.235757,-8.657996,9.688555,25.748501
S1353,6.634826,5.993432,0.094196,-4.315361,9.062798,26.270364
S1354,6.782378,6.354895,0.182531,-5.701563,9.927572,23.475034
S1355,6.684518,6.245412,0.124183,-5.258969,9.327371,26.836744
S1356,5.797432,5.369116,0.663146,-3.529365,8.295869,21.263331
S1357,5.471235,5.107658,0.22574,-2.72191,7.634558,21.616219
S1358,4.497079,4.095708,0.815286,-1.370366,7.05898,17.544164
S1359,4.203531,3.754756,0.295808,-1.163218,6.282697,16.827898
S1360,3.279496,2.856355,0.755609,-0.343836,6.065088,12.319004
S1361,2.896732,2.459521,0.319861,-0.307588,5.095896,12.407576
S1362,2.111419,1.676671,0.503993,0.06655,3.84857,0.825455
S1363,2.406757,1.902186,0.162965,-0.095952,5.249728,0.883411
